Date,Dow Jones,MSCI World,Fundsmith Equity,LindsellTrain Global Eq
15/11/2016,18923.06,1701.82,281.71,2.2772
16/11/2016,18868.14,1698.41,284.19,2.2832
17/11/2016,18903.82,1706.98,284.61,2.2951
18/11/2016,18867.93,1697.35,287.26,2.3122
21/11/2016,18956.69,1710.49,287.94,2.326
22/11/2016,19023.87,1713.07,288.11,2.3194
23/11/2016,19083.18,1709.71,288.47,2.3294
24/11/2016,19083.18,1713.27,286.4,2.3038
25/11/2016,19152.14,1720.84,287.56,2.3115
28/11/2016,19097.9,1712.98,289.65,2.3218
29/11/2016,19121.6,1715.42,287.62,2.3072
30/11/2016,19123.58,1712.09,290.25,2.3262
01/12/2016,19191.93,1708.64,281.39,2.2498
02/12/2016,19170.42,1708.94,278.08,2.2341
05/12/2016,19216.24,1718.1,278.16,2.2321
06/12/2016,19251.78,1727.82,278.18,2.2414
07/12/2016,19549.62,1749.31,281.66,2.2619
08/12/2016,19614.81,1752.94,283.19,2.2827
09/12/2016,19756.85,1760.12,285.22,2.2976
12/12/2016,19796.43,1760.25,286.68,2.3055
13/12/2016,19911.21,1774.01,287.05,2.3035
14/12/2016,19792.53,1763.72,289.33,2.3136
15/12/2016,19852.24,1754.51,290.69,2.3055
16/12/2016,19843.41,1754.74,293.07,2.3269
19/12/2016,19883.06,1758.82,293.82,2.3252
20/12/2016,19974.62,1761.43,295.52,2.3387
21/12/2016,19941.96,1760.09,295.3,2.3359
22/12/2016,19918.88,1757.83,296.11,2.3334
23/12/2016,19933.81,1759.15,298.66,2.3498
26/12/2016,19933.81,1758.48,298.66,2.3498
27/12/2016,19945.04,1760.56,298.66,2.3498
28/12/2016,19833.68,1750.48,299.33,2.3498
29/12/2016,19819.78,1752.96,298.06,2.3526
30/12/2016,19762.6,1751.22,298.38,2.3501
02/01/2017,19762.6,1753.09,298.38,2.3501
03/01/2017,19881.76,1757.99,297.92,2.331
04/01/2017,19942.16,1773.96,298.98,2.3438
05/01/2017,19899.29,1782.46,298.9,2.3555
06/01/2017,19963.8,1783.1,298.34,2.3552
09/01/2017,19887.38,1776.94,303.84,2.3899
10/01/2017,19855.53,1779.62,304.3,2.3967
11/01/2017,19954.28,1778.17,304.27,2.3917
12/01/2017,19891,1783.44,302.87,2.382
13/01/2017,19885.73,1788.23,305.42,2.3931
16/01/2017,19885.73,1783.76,307.84,2.4075
17/01/2017,19826.77,1782.86,304.16,2.3847
18/01/2017,19804.72,1785.69,302.58,2.3303
19/01/2017,19732.4,1776.02,302.46,2.3318
20/01/2017,19827.25,1782.71,302.51,2.3302
23/01/2017,19799.85,1781.43,300.14,2.324
24/01/2017,19912.71,1790.57,300.01,2.3194
25/01/2017,20068.51,1805.81,298.55,2.3172
26/01/2017,20100.91,1803.75,298,2.319
27/01/2017,20093.78,1803.39,298.25,2.326
30/01/2017,19971.13,1792.06,299.3,2.3232
31/01/2017,19864.09,1792.4,300.34,2.345
01/02/2017,19890.94,1793.39,297.06,2.3192
02/02/2017,19884.91,1795.11,295.49,2.312
03/02/2017,20071.46,1805.51,302.62,2.3582
06/02/2017,20052.42,1798.21,304.76,2.3643
07/02/2017,20090.29,1797.29,305.99,2.378
08/02/2017,20054.34,1802.26,305.2,2.362
09/02/2017,20172.4,1807.54,304.05,2.3632
10/02/2017,20269.37,1814.71,306.87,2.3743
13/02/2017,20412.16,1823.34,305.85,2.3716
14/02/2017,20504.41,1823.63,308.12,2.3846
15/02/2017,20611.86,1833.55,308.55,2.3857
16/02/2017,20619.77,1836.56,308.64,2.3882
17/02/2017,20624.05,1836.5,312.46,2.4161
20/02/2017,20624.05,1836.78,311.41,2.4002
21/02/2017,20743,1843.05,312.78,2.4054
22/02/2017,20775.6,1842.37,313.91,2.4199
23/02/2017,20810.32,1845.35,313.89,2.4245
24/02/2017,20821.76,1840.8,313.25,2.4299
27/02/2017,20837.44,1841.57,317.5,2.4571
28/02/2017,20812.24,1838.7,316.42,2.4501
01/03/2017,21115.55,1856.34,319.54,2.469
02/03/2017,21002.97,1848.84,322.19,2.4713
03/03/2017,21005.71,1848.98,322.71,2.4809
06/03/2017,20954.34,1845.7,322.28,2.4889
07/03/2017,20924.76,1840.57,323.88,2.4988
08/03/2017,20855.73,1834.72,323.99,2.4887
09/03/2017,20858.19,1835.9,324.34,2.4916
10/03/2017,20902.98,1845.88,326.41,2.5077
13/03/2017,20881.48,1850.02,326.06,2.505
14/03/2017,20837.37,1842.98,328.47,2.5129
15/03/2017,20950.1,1854.15,326.18,2.5042
16/03/2017,20934.55,1864.1,327.18,2.5113
17/03/2017,20914.62,1863.08,324.88,2.5113
20/03/2017,20905.86,1860.53,325.65,2.5132
21/03/2017,20668.01,1846.39,324.02,2.5088
22/03/2017,20661.3,1842.63,322.04,2.507
23/03/2017,20656.58,1844.97,321.58,2.5004
24/03/2017,20596.72,1845.81,322.23,2.51
27/03/2017,20550.98,1845.15,320.84,2.4976
28/03/2017,20701.5,1858.88,321.52,2.5037
29/03/2017,20659.32,1856.77,323.95,2.5353
30/03/2017,20728.49,1859.94,323.74,2.5276
31/03/2017,20663.22,1853.69,323.42,2.5074
03/04/2017,20650.21,1848.97,322.39,2.5176
04/04/2017,20689.24,1850.02,323.29,2.5219
05/04/2017,20648.15,1845.95,323.18,2.5199
06/04/2017,20662.95,1846.59,323.37,2.5166
07/04/2017,20656.1,1845.46,323.44,2.5323
10/04/2017,20658.02,1846.78,324.3,2.534
11/04/2017,20651.3,1847.88,324.46,2.5428
12/04/2017,20591.86,1842.98,323.23,2.5328
13/04/2017,20453.25,1833.13,322.72,2.5262
14/04/2017,20453.25,1832.28,322.72,2.5262
17/04/2017,20636.92,1846.13,322.72,2.5262
18/04/2017,20523.28,1837.34,321.05,2.5203
19/04/2017,20404.49,1835.04,316.71,2.4974
20/04/2017,20578.71,1846.65,317.94,2.504
21/04/2017,20547.76,1842.06,318.14,2.5031
24/04/2017,20763.89,1871.65,319.84,2.5234
25/04/2017,20996.12,1882.04,325.02,2.5385
26/04/2017,20975.09,1882.44,327.21,2.5416
27/04/2017,20981.33,1881.14,324.81,2.524
28/04/2017,20940.51,1878.28,325.18,2.5348
01/05/2017,20913.46,1882.49,325.18,2.5348
02/05/2017,20949.89,1886.15,326.32,2.5418
03/05/2017,20957.9,1883.13,327.87,2.551
04/05/2017,20951.47,1886.48,328.15,2.5516
05/05/2017,21006.94,1896.75,327.96,2.5637
08/05/2017,21012.28,1897.32,328.5,2.5845
09/05/2017,20975.78,1893.41,329.1,2.5878
10/05/2017,20943.11,1895.93,328.13,2.5891
11/05/2017,20919.42,1891.21,329.32,2.597
12/05/2017,20896.61,1892.97,330.16,2.6031
15/05/2017,20981.94,1901.64,329.29,2.6071
16/05/2017,20979.75,1906.23,332.24,2.6311
17/05/2017,20606.93,1882.62,331.45,2.636
18/05/2017,20663.02,1880.96,327.74,2.6084
19/05/2017,20804.84,1894.77,329.72,2.6181
22/05/2017,20894.83,1904.92,331.48,2.6352
23/05/2017,20937.91,1906.69,333.77,2.6518
24/05/2017,21012.42,1907.81,334.78,2.6566
25/05/2017,21082.95,1914.59,336.81,2.6767
26/05/2017,21080.28,1912.21,340.6,2.7123
29/05/2017,21080.28,1911.7,340.6,2.7123
30/05/2017,21029.47,1909.9,339.15,2.7151
31/05/2017,21008.65,1911.74,342.21,2.7377
01/06/2017,21144.18,1923.1,343.71,2.7479
02/06/2017,21206.29,1935.21,346.19,2.7603
05/06/2017,21184.04,1931.73,345.57,2.7603
06/06/2017,21136.23,1926.05,345.7,2.7608
07/06/2017,21173.69,1927.06,345.54,2.7525
08/06/2017,21182.53,1924.2,344.84,2.7276
09/06/2017,21271.97,1922.79,347.79,2.7492
12/06/2017,21235.67,1918.7,346.83,2.7451
13/06/2017,21328.47,1928.74,344.87,2.7412
14/06/2017,21374.56,1930.53,347.15,2.7552
15/06/2017,21359.9,1916.52,344.81,2.7531
16/06/2017,21384.28,1923.24,346.5,2.7619
19/06/2017,21528.99,1936.52,346.98,2.7719
20/06/2017,21467.14,1922.54,351.99,2.8096
21/06/2017,21410.03,1920,350.03,2.7868
22/06/2017,21397.29,1921.54,350.18,2.7915
23/06/2017,21394.76,1925.02,347.95,2.7718
26/06/2017,21409.55,1927.49,350,2.7908
27/06/2017,21310.66,1917.57,348.68,2.7829
28/06/2017,21454.61,1931.72,344.54,2.7474
29/06/2017,21287.03,1919.59,341.86,2.7267
30/06/2017,21349.63,1916.43,338.53,2.7034
03/07/2017,21479.27,1920.58,338.48,2.672
04/07/2017,21479.27,1918.89,337.88,2.6561
05/07/2017,21478.17,1920.33,338.18,2.6587
06/07/2017,21320.04,1909.01,337.85,2.6482
07/07/2017,21414.34,1913.18,338.62,2.6515
10/07/2017,21408.52,1917.11,341.45,2.6725
11/07/2017,21409.07,1915.67,339.66,2.6518
12/07/2017,21532.14,1932.86,340.95,2.6627
13/07/2017,21553.09,1936.94,343.25,2.6775
14/07/2017,21637.74,1948.08,342.15,2.6706
17/07/2017,21629.72,1948.58,342.3,2.668
18/07/2017,21574.73,1949.66,343.7,2.681
19/07/2017,21640.75,1958.56,343.28,2.6944
20/07/2017,21611.78,1963.31,347.21,2.729
21/07/2017,21580.07,1958.77,347.58,2.7341
24/07/2017,21513.17,1954.84,344.76,2.71
25/07/2017,21613.43,1960.59,345.35,2.708
26/07/2017,21711.01,1961.9,343.16,2.706
27/07/2017,21796.55,1963.54,341.97,2.7343
28/07/2017,21830.31,1960.32,342.8,2.7507
31/07/2017,21891.12,1961.1,341.93,2.736
01/08/2017,21963.92,1970.39,340.4,2.7225
02/08/2017,22016.24,1970.29,339.42,2.7268
03/08/2017,22026.1,1968.72,338.93,2.7357
04/08/2017,22092.81,1967.77,341.01,2.7529
07/08/2017,22118.42,1971.76,342.89,2.7529
08/08/2017,22085.34,1966.81,343.87,2.7727
09/08/2017,22048.7,1961.88,343.2,2.7676
10/08/2017,21844.01,1940.28,343.34,2.7719
11/08/2017,21858.32,1937.73,341.37,2.7694
14/08/2017,21993.71,1952.58,343.11,2.7698
15/08/2017,21998.99,1949.23,347.31,2.806
16/08/2017,22024.87,1954.04,349.34,2.8144
17/08/2017,21750.73,1936.32,350.8,2.8265
18/08/2017,21674.51,1930.4,345.58,2.798
21/08/2017,21703.75,1932.22,345.82,2.7972
22/08/2017,21899.89,1945.18,348.24,2.8167
23/08/2017,21812.09,1942.15,350.6,2.8288
24/08/2017,21783.4,1939.65,347.92,2.8143
25/08/2017,21813.67,1944.56,347.42,2.8072
28/08/2017,21808.4,1946.28,347.42,2.8072
29/08/2017,21865.37,1945.05,344.7,2.7977
30/08/2017,21892.43,1947.53,346.36,2.8038
31/08/2017,21948.1,1959.74,349.21,2.8205
01/09/2017,21987.56,1965.79,350.73,2.826
04/09/2017,21987.56,1963.32,349.55,2.8174
05/09/2017,21753.31,1954.64,348.93,2.8052
06/09/2017,21807.64,1959.15,345.97,2.7854
07/09/2017,21784.78,1964.57,347.19,2.7907
08/09/2017,21797.79,1964.52,346.76,2.7851
11/09/2017,22057.37,1981.97,346.66,2.7877
12/09/2017,22118.86,1988.28,346.9,2.7816
13/09/2017,22158.18,1986.74,346.61,2.7807
14/09/2017,22203.48,1983.42,346.69,2.7801
15/09/2017,22268.34,1987.72,338.29,2.7026
18/09/2017,22331.35,1990.58,339.77,2.7174
19/09/2017,22370.8,1996.09,341.54,2.7341
20/09/2017,22412.59,1998.69,340.42,2.7291
21/09/2017,22359.23,1990.33,339.49,2.713
22/09/2017,22349.59,1994.58,337.21,2.688
25/09/2017,22296.09,1989.08,338.6,2.7088
26/09/2017,22284.32,1983.25,337.27,2.706
27/09/2017,22340.71,1988,337.05,2.6989
28/09/2017,22381.2,1992.36,337.43,2.7091
29/09/2017,22405.09,2000.55,338.52,2.7332
02/10/2017,22557.6,2004.67,341.48,2.7507
03/10/2017,22641.67,2009.63,343.61,2.7567
04/10/2017,22661.64,2010.95,343.15,2.7654
05/10/2017,22775.39,2016.15,346.97,2.7878
06/10/2017,22773.67,2014.02,352.01,2.8178
09/10/2017,22761.07,2013.12,350.7,2.8071
10/10/2017,22830.68,2021.56,350.23,2.8068
11/10/2017,22872.89,2024.54,351.12,2.8159
12/10/2017,22841.01,2023.64,353.34,2.8298
13/10/2017,22871.72,2028.01,351.77,2.8251
16/10/2017,22956.96,2029.89,351.39,2.8362
17/10/2017,22997.44,2027.36,353.34,2.8477
18/10/2017,23157.6,2030.44,354.5,2.8521
19/10/2017,23163.04,2033.29,354.77,2.8544
20/10/2017,23328.63,2035.58,354.05,2.8467
23/10/2017,23273.96,2030.06,356.16,2.8463
24/10/2017,23441.76,2031.38,355.82,2.8385
25/10/2017,23329.46,2023.48,354.51,2.8099
26/10/2017,23400.86,2025.69,355.44,2.8083
27/10/2017,23434.19,2034.6,359.86,2.858
30/10/2017,23348.74,2034.59,360.69,2.858
31/10/2017,23377.24,2036.8,358.2,2.8286
01/11/2017,23435.01,2041.17,357.07,2.8264
02/11/2017,23516.26,2043.24,360.29,2.8481
03/11/2017,23539.19,2045.47,361.97,2.8575
06/11/2017,23548.42,2046.8,363.32,2.8558
07/11/2017,23557.23,2046.78,361.82,2.8549
08/11/2017,23563.36,2050.7,362.38,2.8719
09/11/2017,23461.94,2042.36,363.12,2.8861
10/11/2017,23422.21,2040.25,361.2,2.8759
13/11/2017,23439.7,2035.71,361.74,2.896
14/11/2017,23409.47,2031.88,362.34,2.8991
15/11/2017,23271.28,2021.03,362,2.8862
16/11/2017,23458.36,2035.81,360.3,2.8915
17/11/2017,23358.24,2033.18,363.29,2.9111
20/11/2017,23430.33,2035.73,361.27,2.8978
21/11/2017,23590.83,2047.15,362.56,2.9011
22/11/2017,23526.18,2050.06,364.06,2.9071
23/11/2017,23526.18,2053.28,361.93,2.9007
24/11/2017,23557.99,2059.54,362.24,2.9186
27/11/2017,23580.78,2055.77,362.67,2.9245
28/11/2017,23836.71,2066.55,364.07,2.9346
29/11/2017,23940.68,2066.22,362.52,2.9188
30/11/2017,24272.35,2077.36,358.86,2.8984
01/12/2017,24231.59,2069.37,359.24,2.8928
04/12/2017,24290.05,2069.99,359.3,2.8907
05/12/2017,24180.64,2063.64,358.33,2.9137
06/12/2017,24140.91,2058.22,360.5,2.9203
07/12/2017,24211.48,2063.58,363.41,2.9543
08/12/2017,24329.16,2073.46,359.53,2.9111
11/12/2017,24386.03,2081.24,362.56,2.9323
12/12/2017,24504.8,2083.43,364.01,2.9401
13/12/2017,24585.43,2084.36,364.5,2.945
14/12/2017,24508.66,2077.55,363.52,2.939
15/12/2017,24651.74,2085.54,362.35,2.9431
18/12/2017,24792.2,2104.02,367.21,2.9743
19/12/2017,24754.75,2096.34,367.36,2.9719
20/12/2017,24726.65,2095.45,366.2,2.9605
21/12/2017,24782.29,2100.78,366.14,2.9494
22/12/2017,24754.06,2099.59,365.55,2.9529
25/12/2017,24754.06,2099.94,365.55,2.9529
26/12/2017,24746.21,2099.31,365.55,2.9529
27/12/2017,24774.3,2103.19,365.07,2.9529
28/12/2017,24837.51,2106.89,365.86,2.9495
29/12/2017,24719.22,2103.45,364.28,2.9321
01/01/2018,24719.22,2103.47,364.28,2.9321
02/01/2018,24824.01,2116.04,362.83,2.9167
03/01/2018,24922.68,2125.65,362.59,2.9124
04/01/2018,25075.13,2142.75,365.3,2.9365
05/01/2018,25295.87,2156.6,368,2.9392
08/01/2018,25283,2157.96,370.22,2.9513
09/01/2018,25385.8,2161.78,370.56,2.9582
10/01/2018,25369.13,2162.28,371.76,2.9561
11/01/2018,25574.73,2171.78,372.33,2.9491
12/01/2018,25803.19,2185.31,368.96,2.9277
15/01/2018,25803.19,2193.95,368.33,2.9283
16/01/2018,25792.86,2188.39,368.48,2.9371
17/01/2018,26115.65,2199.93,368.27,2.9236
18/01/2018,26017.81,2196.73,369.07,2.9209
19/01/2018,26071.72,2207.4,370.57,2.9441
22/01/2018,26214.6,2221.01,372.58,2.9536
23/01/2018,26210.81,2230.05,373.85,2.9771
24/01/2018,26252.12,2232.3,368.24,2.9479
25/01/2018,26392.79,2234.38,365.68,2.9248
26/01/2018,26616.71,2248.93,366.5,2.9315
29/01/2018,26439.48,2234.22,371.95,2.9596
30/01/2018,26076.89,2214.11,373.01,2.9508
31/01/2018,26149.39,2213.24,371.28,2.9472
01/02/2018,26186.71,2212.53,369.15,2.9472
02/02/2018,25520.96,2171.54,365.97,2.9585
05/02/2018,24345.75,2103.64,362.36,2.9329
06/02/2018,24912.77,2098.85,353.48,2.8574
07/02/2018,24893.35,2101.07,356.83,2.8881
08/02/2018,23860.46,2045.01,352.37,2.8714
09/02/2018,24190.9,2050.9,345.93,2.8463
12/02/2018,24601.27,2075.91,350.84,2.8578
13/02/2018,24640.45,2080.68,353.1,2.8779
14/02/2018,24893.49,2105.86,354.86,2.8934
15/02/2018,25200.37,2130.94,354.64,2.8875
16/02/2018,25219.38,2137.91,358.92,2.9259
19/02/2018,25219.38,2135.94,359.13,2.9423
20/02/2018,24964.75,2126.22,357.72,2.9357
21/02/2018,24797.78,2118.36,358.19,2.9387
22/02/2018,24962.48,2117.17,358.77,2.939
23/02/2018,25309.99,2140.91,357.11,2.9322
26/02/2018,25709.27,2159.67,361.45,2.958
27/02/2018,25410.03,2140.57,364.3,2.9938
28/02/2018,25029.2,2117.99,363.55,2.9765
01/03/2018,24608.98,2089.98,360.93,2.9765
02/03/2018,24538.06,2089.84,355.36,2.9765
05/03/2018,24874.76,2106.58,356.59,2.9358
06/03/2018,24884.12,2117.77,360.02,2.9593
07/03/2018,24801.36,2115.98,359.87,2.9701
08/03/2018,24895.21,2125.28,362.15,2.973
09/03/2018,25335.74,2149.32,365.78,2.99
12/03/2018,25178.61,2154.26,369.72,3.0057
13/03/2018,25007.03,2144.6,368.74,2.995
14/03/2018,24758.12,2134.51,364.97,2.9764
15/03/2018,24873.66,2133.35,365.03,2.9913
16/03/2018,24946.51,2134.05,364.37,2.9819
19/03/2018,24610.91,2110.4,361.88,2.9819
20/03/2018,24727.27,2110.91,358.82,2.9373
21/03/2018,24682.31,2109.18,357.77,2.9298
22/03/2018,23957.89,2072.94,353.5,2.9176
23/03/2018,23533.2,2036.55,347.65,2.89
26/03/2018,24202.6,2069.13,341.3,2.8676
27/03/2018,23857.71,2055.55,349.02,2.9174
28/03/2018,23848.42,2047.75,344.52,2.9079
29/03/2018,24103.11,2065.53,347.27,2.9362
30/03/2018,24103.11,2066.84,347.27,2.9362
02/04/2018,23644.19,2038.54,347.27,2.9362
03/04/2018,24033.36,2048.8,345.52,2.9322
04/04/2018,24264.3,2061.31,346.58,2.9257
05/04/2018,24505.22,2080.69,350.62,2.9633
06/04/2018,23932.76,2052.78,353.9,2.9866
09/04/2018,23979.1,2061.19,347.9,2.9694
10/04/2018,24408,2090.11,349.39,2.9601
11/04/2018,24189.45,2082.57,352.78,2.952
12/04/2018,24483.05,2090.89,351.27,2.949
13/04/2018,24360.14,2088.98,349.11,2.931
16/04/2018,24573.04,2099.82,348.85,2.9318
17/04/2018,24786.63,2116.43,349.9,2.9338
18/04/2018,24748.07,2123.77,356.55,2.9634
19/04/2018,24664.89,2115.93,356.25,2.949
20/04/2018,24462.94,2099.74,353.88,2.9754
23/04/2018,24448.69,2097.22,353.46,2.966
24/04/2018,24024.13,2081.52,354.23,2.9775
25/04/2018,24083.83,2076.74,347.58,2.9564
26/04/2018,24322.34,2092.44,347.82,2.9626
27/04/2018,24311.19,2096.05,357.74,3.0221
30/04/2018,24163.15,2086.51,359.67,3.0347
01/05/2018,24099.05,2083.77,358.59,3.0267
02/05/2018,23924.98,2076.69,360.77,3.0285
03/05/2018,23930.15,2071.37,358.33,3.0186
04/05/2018,24262.51,2089.44,360.07,3.0439
07/05/2018,24357.32,2096.86,360.07,3.0439
08/05/2018,24360.21,2095.07,365.59,3.0962
09/05/2018,24542.54,2109.84,364.79,3.0831
10/05/2018,24739.53,2123.53,367.66,3.0923
11/05/2018,24831.17,2131.96,370.73,3.1129
14/05/2018,24899.41,2136.09,371.53,3.1399
15/05/2018,24706.41,2119.98,371.69,3.1377
16/05/2018,24768.93,2122.97,370.7,3.1347
17/05/2018,24713.98,2125.56,371.06,3.1385
18/05/2018,24715.09,2120.8,371.55,3.166
21/05/2018,25013.29,2130.72,375.73,3.1889
22/05/2018,24834.41,2128.78,376.58,3.207
23/05/2018,24886.81,2122.89,377.11,3.2201
24/05/2018,24811.76,2117.73,379.69,3.2223
25/05/2018,24753.09,2110.8,381.08,3.2478
28/05/2018,24753.09,2107.14,381.08,3.2478
29/05/2018,24361.45,2083.27,380.87,3.2493
30/05/2018,24667.78,2100.42,379.04,3.2386
31/05/2018,24415.84,2092.92,381.73,3.2637
01/06/2018,24635.21,2109.19,381.44,3.2387
04/06/2018,24813.69,2121.86,383.24,3.2387
05/06/2018,24799.98,2119.36,385.82,3.2669
06/06/2018,25146.39,2136.74,385.49,3.2477
07/06/2018,25241.41,2137.57,386.08,3.2599
08/06/2018,25316.53,2137.74,384.58,3.2598
11/06/2018,25322.31,2144.2,389.34,3.2889
12/06/2018,25320.73,2145.36,387.78,3.2898
13/06/2018,25201.2,2140.2,390.98,3.3092
14/06/2018,25175.31,2142.02,388.47,3.2534
15/06/2018,25090.48,2134.15,393.19,3.3027
18/06/2018,24987.47,2125.79,392.82,3.2988
19/06/2018,24700.21,2111.44,393.37,3.2863
20/06/2018,24657.8,2117.76,393.56,3.3037
21/06/2018,24461.7,2105.93,393.54,3.3097
22/06/2018,24580.89,2114.9,390.12,3.287
25/06/2018,24252.8,2085.59,391.47,3.2881
26/06/2018,24283.11,2088.41,385.97,3.2681
27/06/2018,24117.59,2076.3,387.72,3.2678
28/06/2018,24216.05,2079.62,387.46,3.2912
29/06/2018,24271.41,2089.3,389.92,3.3168
02/07/2018,24307.18,2082.08,387.99,3.2576
03/07/2018,24174.82,2082.05,389.77,3.2789
04/07/2018,24174.82,2082.17,387.88,3.2782
05/07/2018,24356.74,2096.19,387.43,3.2686
06/07/2018,24456.48,2113.74,390.91,3.2969
09/07/2018,24776.59,2131.14,391.67,3.3001
10/07/2018,24919.66,2135.87,396.13,3.3164
11/07/2018,24700.45,2117.3,397.45,3.3174
12/07/2018,24924.89,2130.86,398.42,3.3352
13/07/2018,25019.41,2134.6,404.25,3.3796
16/07/2018,25064.36,2132.79,400.66,3.3561
17/07/2018,25119.89,2138.15,401.39,3.3762
18/07/2018,25199.29,2142.24,411.45,3.4404
19/07/2018,25064.5,2134.84,411.65,3.4447
20/07/2018,25058.12,2139.17,410.03,3.4419
23/07/2018,25044.29,2139.44,409.3,3.4151
24/07/2018,25241.94,2151.08,410.84,3.4201
25/07/2018,25414.1,2161.76,409.57,3.4079
26/07/2018,25527.07,2161.93,407.05,3.4153
27/07/2018,25451.06,2156.11,409.18,3.4511
30/07/2018,25306.83,2148.25,406.49,3.4077
31/07/2018,25415.19,2153.1,399.82,3.3565
01/08/2018,25333.82,2149.36,400.98,3.373
02/08/2018,25326.16,2147.58,399.99,3.3568
03/08/2018,25462.58,2155.39,405.78,3.3986
06/08/2018,25502.18,2157.34,408.89,3.3986
07/08/2018,25628.91,2166.85,409.01,3.429
08/08/2018,25583.75,2166.15,411.03,3.4374
09/08/2018,25509.23,2163.69,409.14,3.4331
10/08/2018,25313.14,2139.84,410.96,3.4418
13/08/2018,25187.7,2127.47,409.52,3.4137
14/08/2018,25299.92,2137.36,409.75,3.4298
15/08/2018,25162.41,2115.7,410.89,3.4181
16/08/2018,25558.73,2131.05,410.49,3.4057
17/08/2018,25669.32,2138.11,412.21,3.4258
20/08/2018,25758.69,2145.24,411.99,3.436
21/08/2018,25822.29,2151.79,411.59,3.433
22/08/2018,25733.6,2155.99,409.71,3.4294
23/08/2018,25656.98,2149.22,410,3.4337
24/08/2018,25790.35,2161.61,411.31,3.448
27/08/2018,26049.64,2179.95,411.31,3.448
28/08/2018,26064.02,2182.51,415.65,3.482
29/08/2018,26124.57,2190.75,415.8,3.4937
30/08/2018,25986.92,2181.56,413.93,3.4785
31/08/2018,25964.82,2175.5,412.17,3.4899
03/09/2018,25964.82,2173.42,415.1,3.5135
04/09/2018,25952.48,2162.83,415.47,3.5238
05/09/2018,25974.99,2152.77,412.76,3.5012
06/09/2018,25995.87,2144.03,405.55,3.4571
07/09/2018,25916.54,2137.6,403.62,3.4432
10/09/2018,25857.07,2142.64,405.74,3.4661
11/09/2018,25971.06,2147.67,405.49,3.4564
12/09/2018,25998.92,2152.7,407.87,3.463
13/09/2018,26145.99,2162.68,407.5,3.4467
14/09/2018,26154.67,2166.59,407.99,3.4443
17/09/2018,26062.12,2160.53,406.96,3.4407
18/09/2018,26246.96,2172.27,404.47,3.4437
19/09/2018,26405.76,2177.74,404.22,3.4404
20/09/2018,26656.98,2195.68,401.94,3.4371
21/09/2018,26743.5,2200.01,407.76,3.4593
24/09/2018,26562.05,2193.01,409.9,3.4723
25/09/2018,26492.21,2194.2,408.08,3.466
26/09/2018,26385.28,2189.31,407.97,3.4787
27/09/2018,26439.93,2188.71,409.01,3.4859
28/09/2018,26458.31,2184.01,412,3.5102
01/10/2018,26651.21,2188.18,412.66,3.5195
02/10/2018,26773.94,2183.62,414.11,3.5093
03/10/2018,26828.39,2183.63,413.06,3.4961
04/10/2018,26627.48,2165.43,408.7,3.4491
05/10/2018,26447.05,2151.42,400.59,3.402
08/10/2018,26486.78,2143.57,397.21,3.3795
09/10/2018,26430.57,2138.46,391.79,3.3391
10/10/2018,25598.74,2089.09,389.38,3.3086
11/10/2018,25052.83,2044.95,375.82,3.1944
12/10/2018,25339.99,2063.43,373.41,3.1889
15/10/2018,25250.55,2055.11,377.28,3.1977
16/10/2018,25798.42,2091.21,376.3,3.2039
17/10/2018,25706.68,2089.5,385.91,3.2589
18/10/2018,25379.45,2064.47,387.43,3.2586
19/10/2018,25444.34,2062.34,385.59,3.2636
22/10/2018,25317.41,2053.44,388.82,3.3002
23/10/2018,25191.43,2033.89,387.15,3.2739
24/10/2018,24583.42,1988.62,387.76,3.2808
25/10/2018,24984.55,2006.27,380.5,3.2313
26/10/2018,24688.31,1981.89,387.97,3.2462
29/10/2018,24442.92,1975.7,383.89,3.2462
30/10/2018,24874.64,1997.19,383.07,3.2102
31/10/2018,25115.76,2021.98,387.4,3.2519
01/11/2018,25380.74,2040.93,388.6,3.2554
02/11/2018,25270.83,2036.7,388.75,3.2624
05/11/2018,25461.7,2040.68,387.54,3.2444
06/11/2018,25635.01,2050.65,386.36,3.2563
07/11/2018,26180.3,2084.45,386.11,3.2645
08/11/2018,26191.22,2082.47,392.65,3.3057
09/11/2018,25989.3,2063.16,395.39,3.2958
12/11/2018,25387.18,2028.62,396.66,3.3183
13/11/2018,25286.49,2026.52,389.38,3.2756
14/11/2018,25080.5,2015.14,388.96,3.2754
15/11/2018,25289.27,2026.3,391.94,3.3155
16/11/2018,25413.22,2031.76,395.98,3.3132
19/11/2018,25017.44,2009.61,398.14,3.3338
20/11/2018,24465.64,1976.91,389.66,3.2684
21/11/2018,24464.69,1984.73,385.42,3.2382
22/11/2018,24464.69,1984.03,384.12,3.263
23/11/2018,24285.95,1975.09,384.88,3.2694
26/11/2018,24640.24,1999.2,385.51,3.2764
27/11/2018,24748.73,2000.07,392.53,3.3205
28/11/2018,25366.43,2029.78,391.65,3.3151
29/11/2018,25338.84,2034.88,401.12,3.3706
30/11/2018,25538.46,2041.36,400.16,3.3707
03/12/2018,25826.43,2066.62,403.95,3.41
04/12/2018,25027.07,2016.89,403.83,3.3866
05/12/2018,25027.07,2008.63,395.6,3.3405
06/12/2018,24947.67,1990.85,393.14,3.3075
07/12/2018,24388.95,1965.24,395.29,3.347
10/12/2018,24423.26,1952.83,391.43,3.3312
