Date,LINTGEB ID Equity,IPCBDYA LN Equity,JOHUOYA LN Equity,BAREBIN LN Equity,LIOSSFI LN Equity,FSMEQIA LN Equity,JPMEMBA LN Equity,FSAPLBA LN Equity,FSGEMBA LN Equity,MNKS LN Equity,ATT LN Equity,LINTGED ID Equity
02/01/2017,2.3501,220.69,1.517,3334,347.75,298.38,246.2,619.45,559.53,566.5,819.25,1.6059
03/01/2017,2.331,220.61,1.521,3335,350.31,297.92,246.3,620.74,558.45,571,830.25,1.5913
04/01/2017,2.3438,220.88,1.512,3338,351.28,298.98,247.8,623.68,561.85,572,831.5,1.6
05/01/2017,2.3555,220.93,1.51,3349,352.29,298.9,249.4,627.94,563.38,571,830,1.608
06/01/2017,2.3552,221.44,1.508,3358,352.99,298.34,249.1,624.53,563.12,574,835,1.6078
09/01/2017,2.3899,221.39,1.512,3391,354.96,303.84,251.9,631.81,566.78,578,842,1.6315
10/01/2017,2.3967,221.66,1.516,3417,356.95,304.3,253.7,637.02,569.43,590.5,843.5,1.6362
11/01/2017,2.3917,221.54,1.509,3414,356.69,304.27,254.7,640.52,568.57,595.5,845,1.6328
12/01/2017,2.382,221.72,1.513,3411,357.12,302.87,253.4,635.5,567.55,593.5,843.5,1.6261
13/01/2017,2.3931,221.71,1.518,3440,358.34,305.42,254.7,639.5,573.69,602.5,844.5,1.6338
16/01/2017,2.4075,221.86,1.522,3463,358.97,307.84,256.3,644.33,577.47,609,854.75,1.6436
17/01/2017,2.3847,221.97,1.516,3434,357.9,304.16,254.7,637.66,572.07,596.5,850,1.628
18/01/2017,2.3303,221.96,1.506,3419,355.76,302.58,253.6,633.37,569.01,594,840,1.5909
19/01/2017,2.3318,221.57,1.503,3409,355.78,302.46,251.9,633.02,566.42,594,843.5,1.5919
20/01/2017,2.3302,221.29,1.502,3408,354.23,302.51,251.9,635.25,566.98,596.5,842.75,1.5909
23/01/2017,2.324,221.29,1.497,3403,353.63,300.14,250.8,628.01,566.18,588.5,848,1.5866
24/01/2017,2.3194,221.57,1.496,3401,353.05,300.01,252.7,631.58,570.26,593,841.75,1.5836
25/01/2017,2.3172,221.42,1.5,3392,354.07,298.55,253.1,630.38,568.84,591.5,840,1.582
26/01/2017,2.319,220.96,1.494,3397,352.79,298,254.9,631.59,569.03,593,842,1.5833
27/01/2017,2.326,220.88,1.495,3389,352.31,298.25,255.4,634.07,571.37,593.5,844,1.5881
30/01/2017,2.3232,221.12,1.492,3370,352.78,299.3,254.5,636.77,572.56,592.5,838,1.5862
31/01/2017,2.345,221.1,1.498,3405,354.24,300.34,254.9,637.65,576.58,592.5,844.25,1.6011
01/02/2017,2.3192,221.18,1.495,3376,354.08,297.06,251.9,630.12,570.34,596,845,1.5834
02/02/2017,2.312,220.93,1.49,3390,354.23,295.49,251.4,629.38,570.35,596.5,845.5,1.5786
03/02/2017,2.3582,221.34,1.499,3420,357.07,302.62,255.3,640.02,578.97,597.5,852,1.6101
06/02/2017,2.3643,221.66,1.503,3421,357.71,304.76,257.6,643.7,583.66,599.5,866.75,1.6143
